Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
827837,Men 25-34,Brand Awareness,15 Days,Facebook,0.07,$500.00 ,0.44,Las Vegas,English,1397,5657,4,Health,8/17/2022,Fitness Front
763623,All Ages,Product Launch,15 Days,Facebook,0.03,$500.00 ,7.27,Miami,Spanish,1397,5658,4,Home,5/25/2022,Decor Dreams
741799,Women 25-34,Market Expansion,15 Days,Pinterest,0.02,$500.00 ,0.436143323,New York,English,820,3653,1,Health,11/8/2022,Vital Vigor
248570,All Ages,Product Launch,15 Days,Twitter,0.08,$500.00 ,6.04,Miami,French,1397,5659,10,Health,11/23/2022,Pulse Point
249865,Men 18-24,Market Expansion,15 Days,Instagram,0.13,$500.00 ,4.24,Austin,Spanish,1397,5659,5,Food,12/4/2022,Savor Street
548065,Men 35-44,Increase Sales,15 Days,Facebook,0.12,$500.00 ,4.72,Los Angeles,French,1397,5659,2,Home,4/27/2022,Furnish Fine
224458,Women 35-44,Increase Sales,15 Days,Facebook,0.02,$500.00 ,0.93,Los Angeles,Spanish,1398,5660,4,Food,3/8/2022,Feast Flavors
668651,Men 35-44,Product Launch,15 Days,Pinterest,0.14,$500.00 ,0.723926418,New York,English,821,3654,1,Home,2/3/2022,Furnish Fine
257614,Men 35-44,Brand Awareness,15 Days,Pinterest,0.14,$500.00 ,1.192244249,Los Angeles,Spanish,821,3654,1,Technology,1/9/2022,Silicon Saga
257931,Men 25-34,Market Expansion,15 Days,Facebook,0.12,$500.00 ,1.14,Los Angeles,Spanish,1398,5661,1,Health,3/6/2022,Well Wish
930984,Men 35-44,Market Expansion,15 Days,Instagram,0.12,$500.00 ,2.19,Las Vegas,English,1398,5661,5,Home,1/3/2022,Furnish Fine
176164,Women 45-60,Brand Awareness,15 Days,Instagram,0.14,$500.00 ,5.09,Austin,Spanish,1398,5662,7,Home,12/30/2022,Furnish Fine
423358,Women 35-44,Market Expansion,15 Days,Twitter,0.13,$500.00 ,6.11,Los Angeles,English,1398,5662,3,Home,11/3/2022,Domestic Dream
853738,Men 35-44,Brand Awareness,15 Days,Pinterest,0.05,$500.00 ,0.988472368,Las Vegas,English,821,3655,1,Home,2/28/2022,Dwell Delight
584736,Women 45-60,Increase Sales,15 Days,Instagram,0.04,$500.00 ,4.41,Miami,English,1399,5663,2,Health,5/3/2022,Well Wish
838053,Women 45-60,Increase Sales,15 Days,Twitter,0.07,$500.00 ,3.46,New York,French,1399,5663,2,Food,5/18/2022,Bistro Bliss
226468,Women 35-44,Market Expansion,15 Days,Facebook,0.06,$500.00 ,0.85,Los Angeles,Spanish,1399,5664,5,Fashion,4/7/2022,Glam Garments
367396,All Ages,Brand Awareness,15 Days,Pinterest,0.11,$500.00 ,0.538029264,Miami,English,821,3656,1,Fashion,11/30/2022,Runway Rebels
552933,Women 45-60,Market Expansion,15 Days,Pinterest,0.06,$500.00 ,0.541604209,Austin,English,821,3656,1,Health,9/29/2022,Elixir Essence
452955,Men 25-34,Product Launch,15 Days,Twitter,0.05,$500.00 ,3.84,Miami,English,1399,5665,9,Fashion,5/1/2022,Runway Rebels
925196,Men 25-34,Brand Awareness,15 Days,Instagram,0.14,$500.00 ,4.12,Austin,Spanish,1399,5665,3,Fashion,12/1/2022,Glam Garments
376263,Women 45-60,Brand Awareness,15 Days,Pinterest,0.02,$500.00 ,0.109035831,New York,Spanish,822,3658,1,Health,7/21/2022,Pulse Point
196544,Women 18-24,Product Launch,15 Days,Twitter,0.06,$500.00 ,4.72,Los Angeles,English,1400,5666,4,Food,2/17/2022,Bistro Bliss
347797,All Ages,Increase Sales,15 Days,Twitter,0.07,$500.00 ,4.94,Austin,French,1400,5666,9,Fashion,8/11/2022,Chic Couture
154599,Men 25-34,Increase Sales,15 Days,Pinterest,0.07,$500.00 ,0.806150159,New York,Spanish,822,3658,1,Food,12/7/2022,Nosh Nirvana
303953,Women 45-60,Brand Awareness,15 Days,Instagram,0.06,$500.00 ,3.6,Los Angeles,French,1400,5667,4,Home,11/20/2022,Nest Neat
191812,Women 35-44,Product Launch,15 Days,Instagram,0.08,$500.00 ,1.35,Miami,English,1400,5667,9,Health,7/2/2022,Pulse Point
591625,Men 18-24,Brand Awareness,15 Days,Pinterest,0.13,$500.00 ,1.170794577,New York,English,822,3659,1,Home,5/2/2022,Dwell Delight
753910,Women 25-34,Product Launch,15 Days,Instagram,0.15,$500.00 ,2.15,New York,English,1400,5668,1,Home,9/1/2022,Living Luxe
290437,Women 18-24,Product Launch,15 Days,Instagram,0.08,$500.00 ,5.06,Los Angeles,French,1401,5669,3,Technology,9/22/2022,Pixel Pioneers
698301,Women 25-34,Brand Awareness,15 Days,Twitter,0.02,$500.00 ,0.95,Austin,English,1401,5669,7,Food,9/18/2022,Culinary Quest
314463,Men 18-24,Product Launch,15 Days,Twitter,0.08,$500.00 ,7.42,Las Vegas,English,1401,5669,8,Food,8/31/2022,Nosh Nirvana
709781,Men 45-60,Market Expansion,15 Days,Pinterest,0.09,$500.00 ,0.448655632,Las Vegas,French,822,3660,1,Technology,10/11/2022,NexGen Nerds
400670,Men 25-34,Product Launch,15 Days,Facebook,0.08,$500.00 ,3.68,Miami,French,1401,5670,5,Food,5/23/2022,Dine Divine
488544,Women 45-60,Increase Sales,15 Days,Facebook,0.04,$500.00 ,5.82,Las Vegas,Spanish,1401,5671,1,Home,5/26/2022,Decor Dreams
308774,Men 18-24,Increase Sales,15 Days,Instagram,0.11,$500.00 ,2.11,Miami,English,1401,5671,6,Fashion,8/8/2022,Style Sphere
568537,Men 25-34,Brand Awareness,15 Days,Twitter,0.1,$500.00 ,5.74,New York,English,1402,5671,8,Health,5/8/2022,Aura Align
790578,Women 18-24,Brand Awareness,15 Days,Instagram,0.12,$500.00 ,5.27,Miami,English,1402,5672,8,Health,6/10/2022,Pulse Point
248163,Women 18-24,Market Expansion,15 Days,Pinterest,0.01,$500.00 ,1.226206229,Austin,French,823,3662,1,Fashion,8/26/2022,Silk & Style
731408,Men 18-24,Product Launch,15 Days,Facebook,0.12,$500.00 ,0.16,New York,French,1402,5673,3,Food,8/16/2022,Palate Paradise
659376,All Ages,Market Expansion,15 Days,Pinterest,0.14,$500.00 ,1.161857214,Austin,French,823,3662,1,Fashion,5/10/2022,Fiber Fashion
427605,Women 45-60,Product Launch,15 Days,Twitter,0.13,$500.00 ,4.24,Los Angeles,English,1402,5673,4,Food,1/2/2022,Bistro Bliss
643834,All Ages,Increase Sales,15 Days,Pinterest,0.06,$500.00 ,0.357494527,New York,Spanish,823,3663,1,Fashion,12/11/2022,Attire Artistry
997853,Men 45-60,Brand Awareness,15 Days,Pinterest,0.03,$500.00 ,0.811512577,Miami,English,823,3663,1,Home,3/11/2022,Domestic Dream
692233,Women 35-44,Increase Sales,15 Days,Twitter,0.12,$500.00 ,7.19,Los Angeles,Spanish,1403,5675,8,Fashion,8/1/2022,Attire Artistry
921493,All Ages,Brand Awareness,15 Days,Twitter,0.04,$500.00 ,6.29,Las Vegas,English,1403,5675,1,Food,2/16/2022,Culinary Quest
350762,Men 35-44,Product Launch,15 Days,Pinterest,0.04,$500.00 ,0.055411652,Las Vegas,English,824,3664,1,Technology,3/14/2022,Code Crafters
538842,Women 45-60,Product Launch,15 Days,Facebook,0.14,$500.00 ,7.32,Miami,English,1403,5676,5,Food,11/28/2022,Savor Street
516412,Women 35-44,Product Launch,15 Days,Twitter,0.15,$500.00 ,1.22,Austin,Spanish,1403,5676,6,Technology,2/9/2022,Tech Titans
269215,Women 45-60,Product Launch,15 Days,Facebook,0.02,$500.00 ,1.34,Los Angeles,Spanish,1403,5676,2,Home,2/1/2022,Space Spruce
129537,Women 35-44,Increase Sales,15 Days,Facebook,0.02,$500.00 ,4.42,Miami,English,1403,5677,2,Fashion,6/5/2022,Runway Rebels
816525,Men 18-24,Increase Sales,15 Days,Pinterest,0.11,$500.00 ,0.614890587,Los Angeles,English,824,3665,1,Food,10/31/2022,Palate Paradise
515315,Women 35-44,Brand Awareness,15 Days,Twitter,0.1,$500.00 ,3.29,Las Vegas,French,1404,5678,7,Home,12/22/2022,Nest Neat
810128,All Ages,Brand Awareness,15 Days,Pinterest,0.14,$500.00 ,0.500492338,Las Vegas,English,824,3665,1,Fashion,9/20/2022,Runway Rebels
667642,Women 35-44,Brand Awareness,15 Days,Twitter,0.09,$500.00 ,5.12,Los Angeles,Spanish,1404,5678,6,Technology,4/4/2022,Giga Geeks
959253,Women 25-34,Brand Awareness,15 Days,Facebook,0.05,$500.00 ,6.27,Las Vegas,Spanish,1404,5679,1,Fashion,6/11/2022,Silk & Style
725491,Men 25-34,Market Expansion,15 Days,Facebook,0.04,$500.00 ,5.9,Los Angeles,French,1404,5679,4,Health,5/18/2022,Wellness Waves
474496,Women 18-24,Brand Awareness,15 Days,Twitter,0.01,$500.00 ,2.18,Los Angeles,Spanish,1404,5680,7,Health,4/8/2022,Vigor Valley
728784,Men 25-34,Market Expansion,15 Days,Instagram,0.03,$500.00 ,2.51,Austin,French,1404,5680,8,Technology,8/27/2022,Pixel Pioneers
534186,Women 18-24,Brand Awareness,15 Days,Facebook,0.03,$500.00 ,5.78,Austin,Spanish,1405,5680,5,Home,12/29/2022,Nest Neat
594363,Women 25-34,Market Expansion,15 Days,Facebook,0.12,$500.00 ,4,Miami,French,1405,5681,3,Fashion,12/3/2022,Glam Garments
275048,Women 35-44,Brand Awareness,15 Days,Facebook,0.09,$500.00 ,4.56,Las Vegas,Spanish,1405,5681,5,Food,6/5/2022,Epicurean Edge
182951,Women 45-60,Product Launch,15 Days,Facebook,0.07,$500.00 ,1.28,Los Angeles,French,1405,5682,3,Food,9/14/2022,Dine Divine
485338,Women 25-34,Product Launch,15 Days,Pinterest,0.07,$500.00 ,0.091161104,New York,French,825,3668,1,Food,10/21/2022,Dine Divine
261299,Men 25-34,Product Launch,15 Days,Instagram,0.12,$500.00 ,6.64,New York,French,1405,5682,9,Fashion,2/6/2022,Trend Tailors
899754,Women 45-60,Brand Awareness,15 Days,Pinterest,0.08,$500.00 ,0.400393871,Los Angeles,English,825,3669,1,Home,9/16/2022,Homely Haven
158697,Women 25-34,Brand Awareness,15 Days,Facebook,0.11,$500.00 ,3.13,Las Vegas,French,1406,5683,4,Home,12/6/2022,Cozy Corners
656338,All Ages,Brand Awareness,15 Days,Instagram,0.06,$500.00 ,5.2,Las Vegas,English,1406,5683,1,Health,5/22/2022,Elixir Essence
666694,Women 45-60,Market Expansion,15 Days,Facebook,0.14,$500.00 ,2.24,Los Angeles,French,1406,5684,6,Home,8/11/2022,Space Spruce
723519,Men 35-44,Product Launch,15 Days,Twitter,0.14,$500.00 ,5.05,Austin,French,1406,5684,8,Home,3/12/2022,Dwell Delight
482515,Men 45-60,Market Expansion,15 Days,Pinterest,0.03,$500.00 ,0.457592995,Las Vegas,Spanish,825,3670,1,Home,8/17/2022,Dwell Delight
761513,Women 18-24,Product Launch,15 Days,Twitter,0.07,$500.00 ,7.53,Austin,French,1406,5685,5,Health,3/30/2022,Elixir Essence
442379,All Ages,Brand Awareness,15 Days,Instagram,0.06,$500.00 ,5.79,Los Angeles,French,1406,5685,2,Home,10/20/2022,Dwell Delight
451799,Men 45-60,Product Launch,15 Days,Twitter,0.14,$500.00 ,6.47,Miami,Spanish,1406,5686,9,Home,7/18/2022,Nest Neat
455760,Men 45-60,Brand Awareness,15 Days,Instagram,0.08,$500.00 ,4.6,Austin,Spanish,1407,5686,4,Food,2/7/2022,Palate Paradise
399409,Women 18-24,Product Launch,15 Days,Facebook,0.04,$500.00 ,2.36,Las Vegas,French,1407,5687,8,Technology,9/8/2022,NexGen Nerds
880393,Women 18-24,Increase Sales,15 Days,Instagram,0.08,$500.00 ,2.15,Las Vegas,French,1407,5687,2,Health,8/6/2022,Vital Vigor
263396,Men 45-60,Increase Sales,15 Days,Instagram,0.06,$500.00 ,4.15,New York,French,1407,5687,7,Fashion,11/8/2022,Fiber Fashion
597112,Women 35-44,Product Launch,15 Days,Pinterest,0.12,$500.00 ,1.131470179,Austin,French,826,3672,1,Fashion,5/6/2022,Style Sphere
216295,Women 25-34,Increase Sales,15 Days,Instagram,0.11,$500.00 ,5.73,Miami,English,1407,5688,2,Food,10/10/2022,Palate Paradise
681571,Women 18-24,Brand Awareness,15 Days,Pinterest,0.09,$500.00 ,0.117973194,Las Vegas,English,826,3673,1,Technology,4/3/2022,Innovate Infinity
510660,Men 35-44,Market Expansion,15 Days,Pinterest,0.12,$500.00 ,1.210118975,Miami,French,826,3673,1,Home,10/23/2022,Hearth Harmony
483670,Women 18-24,Market Expansion,15 Days,Instagram,0.07,$500.00 ,4.44,Las Vegas,French,1408,5689,1,Technology,7/9/2022,Tech Titans
957547,Men 45-60,Brand Awareness,15 Days,Twitter,0.14,$500.00 ,3.65,Las Vegas,English,1408,5690,10,Food,12/4/2022,Dine Divine
901139,Men 35-44,Increase Sales,15 Days,Pinterest,0.02,$500.00 ,1.428190637,Austin,English,826,3673,1,Fashion,6/20/2022,Fiber Fashion
569051,Men 35-44,Brand Awareness,15 Days,Facebook,0.12,$500.00 ,3.43,New York,English,1408,5691,5,Health,3/23/2022,Balance Beam
663809,Men 18-24,Increase Sales,15 Days,Instagram,0.03,$500.00 ,3.29,Las Vegas,Spanish,1408,5691,8,Home,1/15/2022,Hearth Harmony
115809,Men 18-24,Brand Awareness,15 Days,Facebook,0.07,$500.00 ,7.81,Austin,Spanish,1408,5691,4,Home,12/9/2022,Homely Haven
665260,Women 45-60,Increase Sales,15 Days,Twitter,0.05,$500.00 ,3.14,New York,English,1408,5692,9,Health,4/22/2022,Aura Align
366235,Women 25-34,Product Launch,15 Days,Pinterest,0.06,$500.00 ,0.044686816,Austin,English,827,3675,1,Technology,11/4/2022,Silicon Saga
671282,Men 25-34,Increase Sales,15 Days,Twitter,0.09,$500.00 ,1.87,Las Vegas,Spanish,1409,5692,5,Fashion,9/13/2022,Trend Tailors
953848,All Ages,Brand Awareness,15 Days,Pinterest,0.15,$500.00 ,0.799000269,Las Vegas,English,827,3675,1,Health,8/20/2022,Vital Vigor
117889,Women 35-44,Increase Sales,15 Days,Twitter,0.14,$500.00 ,1.9,Los Angeles,Spanish,1409,5693,6,Technology,1/18/2022,Innovate Infinity
921729,Women 35-44,Product Launch,15 Days,Facebook,0.14,$500.00 ,4.61,New York,Spanish,1409,5694,9,Health,7/5/2022,Well Wish
556419,All Ages,Brand Awareness,15 Days,Facebook,0.1,$500.00 ,2.85,Los Angeles,Spanish,1409,5694,9,Health,10/31/2022,Vigor Valley
711546,Women 45-60,Market Expansion,15 Days,Instagram,0.02,$500.00 ,7.54,Las Vegas,French,1409,5694,4,Health,10/4/2022,Vital Vigor
486125,Women 18-24,Product Launch,15 Days,Pinterest,0.1,$500.00 ,1.183306885,Austin,English,827,3676,1,Home,11/5/2022,Dwell Delight
482262,Women 25-34,Brand Awareness,15 Days,Facebook,0.1,$500.00 ,3.69,Los Angeles,French,1410,5695,7,Health,12/31/2022,Balance Beam
122766,Women 45-60,Brand Awareness,15 Days,Pinterest,0.12,$500.00 ,0.58271608,New York,French,828,3677,1,Health,3/24/2022,Heal Hub
704519,Men 45-60,Market Expansion,15 Days,Facebook,0.06,$500.00 ,6.25,New York,French,1410,5696,2,Food,1/29/2022,Gourmet Grove
509354,Men 45-60,Increase Sales,15 Days,Facebook,0.07,$500.00 ,4.78,New York,Spanish,1410,5696,8,Fashion,2/1/2022,Trend Tailors
834587,Men 25-34,Market Expansion,15 Days,Instagram,0.04,$500.00 ,0.09,Austin,English,1410,5697,8,Technology,4/18/2022,NexGen Nerds
555070,Women 45-60,Brand Awareness,15 Days,Facebook,0.13,$500.00 ,0.08,Las Vegas,English,1410,5697,3,Health,12/1/2022,Well Wish
293697,All Ages,Brand Awareness,15 Days,Facebook,0.08,$500.00 ,2.83,Austin,French,1410,5698,5,Technology,1/22/2022,Gadget Giants
805959,Women 45-60,Market Expansion,15 Days,Twitter,0.11,$500.00 ,0.49,Los Angeles,English,1411,5698,6,Fashion,12/19/2022,Glam Garments
229037,All Ages,Increase Sales,15 Days,Instagram,0.05,$500.00 ,3.93,New York,English,1411,5698,6,Food,9/21/2022,Bistro Bliss
111285,Men 18-24,Brand Awareness,15 Days,Twitter,0.11,$500.00 ,3.29,New York,English,1411,5699,3,Technology,6/10/2022,Cyber Circuit
819836,Men 35-44,Increase Sales,15 Days,Instagram,0.06,$500.00 ,1.58,Los Angeles,French,1411,5699,8,Health,12/9/2022,Balance Beam
968715,Women 35-44,Increase Sales,15 Days,Pinterest,0.12,$500.00 ,0.123335612,Miami,Spanish,828,3679,1,Home,7/31/2022,Furnish Fine
616467,Women 45-60,Increase Sales,15 Days,Pinterest,0.06,$500.00 ,0.096523522,Miami,French,828,3680,1,Technology,8/11/2022,Innovate Infinity
904194,Men 35-44,Market Expansion,15 Days,Pinterest,0.09,$500.00 ,1.312004915,Miami,Spanish,828,3680,1,Food,1/31/2022,Bistro Bliss
820622,All Ages,Increase Sales,15 Days,Facebook,0.01,$500.00 ,7.05,New York,French,1411,5701,6,Technology,12/2/2022,Cyber Circuit
334360,Women 35-44,Market Expansion,15 Days,Instagram,0.03,$500.00 ,6.86,Los Angeles,English,1412,5701,3,Fashion,11/4/2022,Mode Maven
388771,Men 45-60,Increase Sales,15 Days,Instagram,0.07,$500.00 ,6.87,Austin,Spanish,1412,5701,5,Food,4/11/2022,Nosh Nirvana
871230,Women 25-34,Brand Awareness,15 Days,Pinterest,0.08,$500.00 ,0.096523522,New York,Spanish,829,3681,1,Home,7/30/2022,Hearth Harmony
984336,Men 18-24,Product Launch,15 Days,Twitter,0.11,$500.00 ,4.1,Las Vegas,French,1412,5702,3,Food,9/13/2022,Feast Flavors
810125,Men 25-34,Product Launch,15 Days,Instagram,0.08,$500.00 ,6.55,Los Angeles,Spanish,1412,5703,8,Fashion,9/13/2022,Fiber Fashion
754855,Men 18-24,Product Launch,15 Days,Twitter,0.02,$500.00 ,3.27,Los Angeles,Spanish,1412,5703,7,Home,8/22/2022,Hearth Harmony
128835,Women 18-24,Market Expansion,15 Days,Pinterest,0.04,$500.00 ,0.538029264,New York,English,829,3682,1,Food,2/15/2022,Feast Flavors
782570,Men 25-34,Brand Awareness,15 Days,Pinterest,0.04,$500.00 ,0.06077407,Austin,Spanish,829,3682,1,Health,5/1/2022,Pulse Point
128916,Women 45-60,Increase Sales,15 Days,Twitter,0.05,$500.00 ,1.27,Los Angeles,French,1413,5704,2,Fashion,11/2/2022,Vogue Visions
262889,Men 35-44,Brand Awareness,15 Days,Pinterest,0.07,$500.00 ,0.588078497,Los Angeles,Spanish,829,3683,1,Health,11/25/2022,Heal Hub
738686,Women 45-60,Brand Awareness,15 Days,Pinterest,0.11,$500.00 ,0.466530358,Los Angeles,Spanish,829,3683,1,Health,6/12/2022,Balance Beam
858849,All Ages,Product Launch,15 Days,Pinterest,0.06,$500.00 ,0.734651254,Las Vegas,Spanish,829,3683,1,Health,2/18/2022,Well Wish
950769,Women 18-24,Market Expansion,15 Days,Pinterest,0.04,$500.00 ,0.053624179,Los Angeles,Spanish,829,3684,1,Food,12/29/2022,Feast Flavors
259632,Women 18-24,Brand Awareness,15 Days,Twitter,0.02,$500.00 ,6.38,Miami,Spanish,1413,5706,2,Food,3/28/2022,Nosh Nirvana
437450,Women 45-60,Market Expansion,15 Days,Facebook,0.09,$500.00 ,5.12,Los Angeles,Spanish,1413,5706,5,Health,4/14/2022,Aura Align
237085,Men 45-60,Increase Sales,15 Days,Pinterest,0.12,$500.00 ,0.209134298,Austin,English,830,3684,1,Food,9/12/2022,Dine Divine
359291,Men 18-24,Product Launch,15 Days,Facebook,0.07,$500.00 ,4.04,Los Angeles,Spanish,1414,5707,5,Food,11/1/2022,Culinary Quest
517094,All Ages,Brand Awareness,15 Days,Instagram,0.05,$500.00 ,1.94,Austin,English,1414,5708,3,Technology,6/10/2022,Tech Titans
542361,Women 18-24,Increase Sales,15 Days,Twitter,0.01,$500.00 ,1.96,Austin,English,1414,5708,8,Health,3/23/2022,Vigor Valley
560140,Women 35-44,Increase Sales,15 Days,Twitter,0.06,$500.00 ,0.65,Las Vegas,French,1414,5708,5,Technology,11/19/2022,Pixel Pioneers
233219,Women 18-24,Brand Awareness,15 Days,Facebook,0.05,$500.00 ,7.99,Las Vegas,Spanish,1414,5709,2,Home,5/17/2022,Homely Haven
710283,Women 35-44,Increase Sales,15 Days,Facebook,0.04,$500.00 ,5.93,Los Angeles,English,1414,5709,2,Food,5/7/2022,Epicurean Edge
195683,Women 35-44,Market Expansion,15 Days,Twitter,0.1,$500.00 ,4.79,Austin,French,1414,5710,4,Health,11/13/2022,Vigor Valley
412373,Women 25-34,Increase Sales,15 Days,Instagram,0.03,$500.00 ,6.81,Miami,French,1415,5710,6,Fashion,7/18/2022,Glam Garments
588843,Men 18-24,Product Launch,15 Days,Instagram,0.14,$500.00 ,7.99,Los Angeles,Spanish,1415,5710,10,Home,4/22/2022,Domestic Dream
161306,Men 35-44,Market Expansion,15 Days,Instagram,0.04,$500.00 ,2.29,New York,French,1415,5711,5,Health,9/1/2022,Aura Align
106953,Women 35-44,Increase Sales,15 Days,Twitter,0.1,$500.00 ,6.15,New York,English,1415,5711,1,Technology,5/18/2022,NexGen Nerds
323096,Men 18-24,Market Expansion,15 Days,Instagram,0.08,$500.00 ,4.52,Austin,French,1415,5712,3,Health,5/20/2022,Fitness Front
366037,Men 35-44,Brand Awareness,15 Days,Instagram,0.08,$500.00 ,2.77,Las Vegas,French,1415,5712,9,Food,10/18/2022,Savor Street
236647,Men 45-60,Product Launch,15 Days,Twitter,0.03,$500.00 ,1.89,Los Angeles,French,1415,5712,4,Home,11/3/2022,Furnish Fine
563871,Men 35-44,Product Launch,15 Days,Instagram,0.02,$500.00 ,0.55,Miami,English,1416,5713,3,Home,11/4/2022,Cozy Corners
951914,Men 45-60,Increase Sales,15 Days,Pinterest,0.09,$500.00 ,0.109035831,Miami,Spanish,831,3688,1,Technology,8/24/2022,Silicon Saga
722812,Women 25-34,Increase Sales,15 Days,Twitter,0.15,$500.00 ,2.92,Los Angeles,Spanish,1416,5714,5,Food,12/31/2022,Palate Paradise
424250,Men 35-44,Increase Sales,15 Days,Pinterest,0.02,$500.00 ,0.448655632,New York,Spanish,831,3689,1,Home,12/24/2022,Hearth Harmony
887791,Men 25-34,Brand Awareness,15 Days,Pinterest,0.08,$500.00 ,1.068908637,Los Angeles,English,831,3689,1,Fashion,6/17/2022,Fiber Fashion
303154,Men 45-60,Brand Awareness,15 Days,Pinterest,0.09,$500.00 ,1.169007104,Las Vegas,French,831,3689,1,Home,11/24/2022,Domestic Dream
613824,Women 25-34,Increase Sales,15 Days,Instagram,0.07,$500.00 ,7.41,Austin,English,1416,5715,9,Technology,11/28/2022,Silicon Saga
446337,Women 35-44,Brand Awareness,15 Days,Instagram,0.03,$500.00 ,3.77,Las Vegas,Spanish,1416,5715,9,Health,7/3/2022,Fitness Front
793041,Women 25-34,Increase Sales,15 Days,Instagram,0.04,$500.00 ,6.1,Los Angeles,French,1417,5716,5,Technology,10/22/2022,Cyber Circuit
504119,Women 25-34,Market Expansion,15 Days,Twitter,0.02,$500.00 ,5.49,Las Vegas,English,1417,5716,5,Technology,10/12/2022,Quantum Quirks
331643,Women 45-60,Brand Awareness,15 Days,Facebook,0.03,$500.00 ,4.8,New York,Spanish,1417,5717,4,Technology,6/23/2022,Pixel Pioneers
777090,All Ages,Increase Sales,15 Days,Pinterest,0.07,$500.00 ,0.875861592,New York,English,832,3691,1,Health,3/7/2022,Vigor Valley
658407,Men 25-34,Brand Awareness,15 Days,Pinterest,0.1,$500.00 ,1.095720726,Las Vegas,French,832,3691,1,Technology,12/17/2022,Cyber Circuit
829692,Men 25-34,Product Launch,15 Days,Instagram,0.02,$500.00 ,7.19,Las Vegas,English,1417,5718,4,Food,12/2/2022,Feast Flavors
838654,Women 35-44,Brand Awareness,15 Days,Instagram,0.09,$500.00 ,3.47,Los Angeles,Spanish,1417,5718,10,Food,2/8/2022,Gastronomy Guild
953966,Men 35-44,Increase Sales,15 Days,Instagram,0.02,$500.00 ,5.11,Los Angeles,Spanish,1417,5719,8,Home,3/9/2022,Furnish Fine
927972,Men 18-24,Brand Awareness,15 Days,Facebook,0.04,$500.00 ,2.39,Las Vegas,Spanish,1418,5719,5,Food,3/24/2022,Savor Street
552352,Women 25-34,Product Launch,15 Days,Instagram,0.13,$500.00 ,3.84,New York,French,1418,5719,4,Home,11/10/2022,Dwell Delight
208485,Men 35-44,Increase Sales,15 Days,Twitter,0.12,$500.00 ,2.65,Los Angeles,French,1418,5720,10,Home,9/6/2022,Furnish Fine
471335,Men 45-60,Product Launch,15 Days,Twitter,0.01,$500.00 ,1.98,Los Angeles,English,1418,5720,2,Food,1/16/2022,Dine Divine
